"","Prix_Vente","Année_Construction","Année_Vente","Mois_Vente","Surface","Niveau_Etage","TCouloir","TChauffage","TGestion","Nb_Parking_Surface","Nb_Parking_Sous_Sol","Temps_Bus","Nb_Appartment_Batiment","Nb_Gestionnaire","Nb_Ascenseurs","Station_Metro","Nb_Bureau_Publics","Nb_Hopitaux","Nb_Grands_Magasins","N_FacilitiesNearBy.Mall.","Nb_AUtres_Proximité","Nb_Parcs","Nb_Ecoles_Primaires","Nb_Ecoles_Colléges","Nb_Ecoles_Lycée","Nb_Ecoles_Universités","Nb_Installations","Nb_Total_Proximité","Nb_Total_Ecoles"
"2534",215044,1986,2012,3,1377,7,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2535",208407,2006,2012,4,811,20,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2536",209734,2006,2012,4,910,3,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2537",220353,2008,2012,4,914,4,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2538",216814,2008,2012,4,914,2,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2539",229203,2008,2012,4,914,22,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2540",215929,2008,2012,4,829,8,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2541",210619,2005,2012,4,1184,2,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2542",208849,2006,2012,5,910,12,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2543",219469,2008,2012,5,829,11,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2544",238938,2007,2012,5,1419,21,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2545",212389,2008,2012,5,914,14,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2546",224778,2007,2012,5,868,13,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2547",217699,2006,2012,6,910,7,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2548",216814,2006,2012,6,910,20,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2549",218584,1993,2012,6,1761,5,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"2550",216814,1986,2012,6,1377,6,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2551",211504,2006,2012,7,910,18,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2552",214159,2006,2012,7,818,20,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2553",211504,2006,2012,7,818,9,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2554",210619,2008,2012,7,829,22,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2555",216814,2008,2012,7,829,17,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2556",238938,2007,2012,7,868,5,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2557",216814,2007,2012,8,914,23,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2558",217699,2008,2012,8,829,13,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2559",237168,2007,2012,8,1103,24,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2560",231415,2008,2012,8,914,23,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2561",221238,2007,2012,8,1103,4,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2562",218584,2007,2012,8,868,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2563",230088,2007,2012,8,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2564",210619,2006,2012,8,903,9,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
"2565",214159,2006,2012,9,910,19,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2566",218584,2006,2012,9,910,10,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2567",241592,2008,2012,9,914,25,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2568",230088,2008,2012,9,914,23,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2569",225663,2008,2012,9,914,6,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2570",232743,2008,2012,9,914,10,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2571",214601,2005,2012,9,914,16,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2572",234513,2009,2012,10,1160,14,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2573",232477,2006,2012,10,914,12,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2574",215486,2008,2012,10,829,19,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2575",238938,2008,2012,10,1167,14,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2576",234513,2005,2012,10,1184,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2577",209734,2005,2012,10,914,16,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2578",213716,2008,2012,10,829,15,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2579",231415,2008,2012,10,914,9,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2580",222123,2007,2012,10,868,2,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2581",237168,2007,2012,10,868,17,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2582",224778,2006,2012,11,910,19,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2583",214159,2006,2012,11,914,5,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2584",216814,1993,2012,11,1451,9,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"2585",218584,2007,2012,11,914,12,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2586",232743,2008,2012,11,914,6,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2587",233628,2008,2012,11,914,11,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2588",228318,2007,2012,11,1103,29,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2589",225663,2008,2012,11,914,2,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2590",217699,2008,2012,11,829,9,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2591",215929,2006,2012,11,903,15,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
"2592",223893,2006,2012,12,910,16,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2593",216814,2006,2012,12,914,2,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2594",231858,2006,2012,12,914,22,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2595",222123,2008,2012,12,829,14,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2596",230088,2008,2012,12,914,21,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2597",216814,2008,2012,12,829,22,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2598",232743,2007,2012,12,868,16,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2599",230088,2006,2012,12,1192,3,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
"2600",234513,2009,2013,1,1160,6,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2601",220353,2006,2013,1,910,18,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2602",227876,2006,2013,1,910,13,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2603",230088,2006,2013,1,914,13,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2604",234513,2008,2013,1,914,11,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2605",223893,2007,2013,1,914,27,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2606",218584,2008,2013,1,829,6,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2607",221238,2007,2013,1,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2608",228318,2007,2013,1,868,7,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2609",226548,2006,2013,2,914,8,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2610",230088,2008,2013,2,1167,1,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2611",220353,2007,2013,2,914,7,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2612",234513,2008,2013,2,914,21,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2613",221238,1993,2013,2,2337,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"2614",210176,2005,2013,2,914,14,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2615",220353,2007,2013,2,914,14,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2616",221238,2008,2013,2,829,10,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2617",232743,2007,2013,2,868,12,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2618",231858,2006,2013,3,914,13,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2619",213274,2006,2013,3,818,15,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2620",209734,2005,2013,3,914,22,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2621",228318,1993,2013,3,1288,15,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"2622",238938,2007,2013,3,868,24,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2623",221238,1986,2013,3,1796,3,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2624",221238,1986,2013,3,1377,10,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2625",229106,2013,2013,4,910,1,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"2626",229212,2013,2013,4,910,15,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"2627",211061,2006,2013,4,818,2,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2628",215044,2006,2013,4,818,7,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2629",221238,2008,2013,4,829,18,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2630",221238,2005,2013,4,914,23,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2631",225663,1993,2013,4,2337,18,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"2632",230088,2008,2013,4,829,12,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2633",212389,1993,2013,4,2337,21,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"2634",237168,2007,2013,4,868,3,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2635",211504,1986,2013,4,1313,5,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2636",238938,2007,2013,4,868,7,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2637",223008,2007,2013,4,868,4,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2638",237008,2013,2013,5,910,1,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"2639",215044,2006,2013,5,818,8,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2640",225663,2005,2013,5,1184,3,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2641",215929,1986,2013,5,1377,4,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2642",238938,2007,2013,5,868,13,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2643",237008,2013,2013,6,910,1,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"2644",214159,2006,2013,6,814,18,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2645",216814,2006,2013,6,818,19,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"2646",219469,2005,2013,6,914,20,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2647",230088,2008,2013,6,829,13,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2648",238938,2007,2013,6,868,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2649",221238,2007,2013,6,868,15,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"2650",211504,2009,2013,7,910,2,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2651",227433,2008,2013,7,829,14,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2652",223008,2008,2013,7,829,10,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2653",212389,2005,2013,7,914,4,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2654",212389,1986,2013,7,1377,6,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2655",212389,1986,2013,7,1313,3,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2656",232743,2006,2013,8,910,13,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2657",232743,2006,2013,8,910,19,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2658",238053,2008,2013,8,914,11,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2659",219469,2009,2013,9,910,17,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2660",223893,2009,2013,9,914,19,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2661",233185,2008,2013,9,829,15,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2662",215044,1986,2013,9,1377,4,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2663",210619,2006,2013,9,903,9,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
"2664",215044,1986,2013,9,1313,7,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2665",230088,1986,2013,9,1313,11,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"2666",225663,2006,2013,9,903,7,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
"2667",238938,2009,2013,10,1160,6,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2668",225663,2006,2013,10,910,7,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"2669",218584,2005,2013,10,914,22,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2670",230088,2005,2013,10,914,23,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2671",230088,2008,2013,10,914,19,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2672",228761,2005,2013,10,914,17,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"2673",229203,2007,2013,10,914,25,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"2674",225663,2009,2013,11,910,5,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"2675",230088,2008,2013,11,829,7,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"2676",230088,2006,2013,11,903,8,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
